route_id,dep_airport
13799,Diego Aracena Airport
13800,El Alto International Airport
13801,El Loa Airport
13802,El Loa Airport
13803,El Loa Airport
13804,El Loa Airport
13805,El Tepual Airport
13806,El Tepual Airport
13807,El Tepual Airport
13808,El Tepual Airport
13809,Guarulhos - Governador Andre Franco Montoro International Airport
13810,La Araucania Airport
13811,La Araucania Airport
13812,La Florida Airport
13813,La Florida Airport
13814,La Florida Airport
13815,La Florida Airport
13816,Ministro Pistarini International Airport
13817,Pdte. Carlos Ibanez del Campo Airport
13818,Pdte. Carlos Ibanez del Campo Airport
13819,Pichoy Airport
13820,Alfonso Bonilla Aragon International Airport
13821,Alfonso Bonilla Aragon International Airport
13822,Alfonso Bonilla Aragon International Airport
13823,Alfredo Vasquez Cobo International Airport
13824,Arturo Michelena International Airport
13825,Augusto C. Sandino (Managua) International Airport
13826,Augusto C. Sandino (Managua) International Airport
13827,Augusto C. Sandino (Managua) International Airport
13828,Camilo Daza International Airport
13829,Cancun International Airport
13830,Cancun International Airport
13831,Carrasco International /General C L Berisso Airport
13832,Chicago O'Hare International Airport
13833,Cibao International Airport
13834,Comodoro Arturo Merino Benitez International Airport
13835,Coronel FAP Francisco Secada Vignetta International Airport
13836,Daniel Oduber Quiros International Airport
13837,Don Miguel Hidalgo Y Costilla International Airport
13838,Eduardo Gomes International Airport
13839,El Dorado International Airport
13840,El Dorado International Airport
13841,El Dorado International Airport
13842,El Dorado International Airport
13843,El Dorado International Airport
13844,El Dorado International Airport
13845,El Dorado International Airport
13846,El Dorado International Airport
13847,El Dorado International Airport
13848,El Dorado International Airport
13849,El Dorado International Airport
13850,El Dorado International Airport
13851,El Dorado International Airport
13852,El Dorado International Airport
13853,El Dorado International Airport
13854,Ernesto Cortissoz International Airport
13855,Ernesto Cortissoz International Airport
13856,Ernesto Cortissoz International Airport
13857,General Edward Lawrence Logan International Airport
13858,General Mariano Escobedo International Airport
13859,George Bush Intercontinental Houston Airport
13860,George Bush Intercontinental Houston Airport
13861,Guararapes - Gilberto Freyre International Airport
13862,Guarulhos - Governador Andre Franco Montoro International Airport
13863,Gustavo Rojas Pinilla International Airport
13864,Gustavo Rojas Pinilla International Airport
13865,Gustavo Rojas Pinilla International Airport
13866,Gustavo Rojas Pinilla International Airport
13867,Gustavo Rojas Pinilla International Airport
13868,Gustavo Rojas Pinilla International Airport
13869,Gustavo Rojas Pinilla International Airport
13870,Hato International Airport
13871,Ingeniero Ambrosio Taravella Airport
13872,John F Kennedy International Airport
13873,Jorge Chavez International Airport
13874,Jose Joaquin de Olmedo International Airport
13875,Jose Maria Cordova International Airport
13876,Jose Maria Cordova International Airport
13877,Jose Maria Cordova International Airport
13878,Jose Maria Cordova International Airport
13879,Jose Marti International Airport
13880,Jose Marti International Airport
13881,Juan Santamaria International Airport
13882,Juan Santamaria International Airport
13883,Juan Santamaria International Airport
13884,Juan Santamaria International Airport
13885,Juan Santamaria International Airport
13886,La Aurora Airport
13887,La Aurora Airport
13888,La Aurora Airport
13889,La Chinita International Airport
13890,Las Americas International Airport
13891,Lester B. Pearson International Airport
13892,Licenciado Benito Juarez International Airport
13893,Licenciado Benito Juarez International Airport
13894,Los Angeles International Airport
13895,Luis Munoz Marin International Airport
13896,Lynden Pindling International Airport
13897,Mariscal Sucre International Airport
13898,Mariscal Sucre International Airport
13899,Matecana International Airport
13900,Matecana International Airport
13901,Matecana International Airport
13902,McCarran International Airport
13903,Miami International Airport
13904,Ministro Pistarini International Airport
13905,Monsenor Oscar Arnulfo Romero International Airport
13906,Newark Liberty International Airport
13907,Norman Manley International Airport
13908,Orlando International Airport
13909,Palonegro Airport
13910,Palonegro Airport
13911,Piarco International Airport
13912,Presidente Juscelino Kubistschek International Airport
13913,Princess Juliana International Airport
13914,Punta Cana International Airport
13915,Punta Cana International Airport
13916,Queen Beatrix International Airport
13917,Rafael Nunez International Airport
13918,Rafael Nunez International Airport
13919,Rafael Nunez International Airport
13920,Ramon Villeda Morales International Airport
13921,Ramon Villeda Morales International Airport
13922,Rio Galeo Tom Jobim International Airport
13923,Salgado Filho Airport
13924,Sangster International Airport
13925,Seattle Tacoma International Airport
13926,Silvio Pettirossi International Airport
13927,Simon Bolivar International Airport
13928,Simon Bolivar International Airport
13929,Simon Bolivar International Airport
13930,Tampa International Airport
13931,Tancredo Neves International Airport
13932,Tocumen International Airport
13933,Tocumen International Airport
13934,Tocumen International Airport
13935,Tocumen International Airport
13936,Tocumen International Airport
13937,Tocumen International Airport
13938,Tocumen International Airport
13939,Tocumen International Airport
13940,Tocumen International Airport
13941,Tocumen International Airport
13942,Tocumen International Airport
13943,Tocumen International Airport
13944,Tocumen International Airport
13945,Tocumen International Airport
13946,Tocumen International Airport
13947,Tocumen International Airport
13948,Tocumen International Airport
13949,Tocumen International Airport
13950,Tocumen International Airport
13951,Tocumen International Airport
13952,Tocumen International Airport
13953,Tocumen International Airport
13954,Tocumen International Airport
13955,Tocumen International Airport
13956,Tocumen International Airport
13957,Tocumen International Airport
13958,Tocumen International Airport
13959,Tocumen International Airport
13960,Tocumen International Airport
13961,Tocumen International Airport
13962,Tocumen International Airport
13963,Tocumen International Airport
13964,Tocumen International Airport
13965,Tocumen International Airport
13966,Tocumen International Airport
13967,Tocumen International Airport
13968,Tocumen International Airport
13969,Tocumen International Airport
13970,Tocumen International Airport
13971,Tocumen International Airport
13972,Tocumen International Airport
13973,Tocumen International Airport
13974,Tocumen International Airport
13975,Tocumen International Airport
13976,Tocumen International Airport
13977,Tocumen International Airport
13978,Tocumen International Airport
13979,Tocumen International Airport
13980,Tocumen International Airport
13981,Tocumen International Airport
13982,Tocumen International Airport
13983,Tocumen International Airport
13984,Tocumen International Airport
13985,Tocumen International Airport
13986,Tocumen International Airport
13987,Tocumen International Airport
13988,Tocumen International Airport
13989,Tocumen International Airport
13990,Tocumen International Airport
13991,Tocumen International Airport
13992,Tocumen International Airport
13993,Tocumen International Airport
13994,Tocumen International Airport
13995,Tocumen International Airport
13996,Tocumen International Airport
13997,Toncontin International Airport
13998,Toncontin International Airport
13999,Toussaint Louverture International Airport
14000,Viru Viru International Airport
14001,Washington Dulles International Airport
14002,Anqing Tianzhushan Airport
14003,Anqing Tianzhushan Airport
14004,Anshun Huangguoshu Airport
14005,Baise Youjiang Airport
14006,Baise Youjiang Airport
14007,Baotou Airport
14008,Beihai Airport
14009,Bijie Feixiong Airport
14010,Bijie Feixiong Airport
14011,Chifeng Airport
14012,Chifeng Airport
14013,Chongqing Jiangbei International Airport
14014,Chongqing Jiangbei International Airport
14015,Chongqing Jiangbei International Airport
14016,Chongqing Jiangbei International Airport
14017,Chongqing Jiangbei International Airport
14018,Chongqing Jiangbei International Airport
14019,Chongqing Jiangbei International Airport
14020,Chongqing Jiangbei International Airport
14021,Chongqing Jiangbei International Airport
14022,Chongqing Jiangbei International Airport
14023,Chongqing Jiangbei International Airport
14024,Chongqing Jiangbei International Airport
14025,Chongqing Jiangbei International Airport
14026,Chongqing Jiangbei International Airport
14027,Chongqing Jiangbei International Airport
14028,Chongqing Jiangbei International Airport
14029,Dongying Shengli Airport
14030,Dongying Shengli Airport
14031,Fuyang Xiguan Airport
14032,Fuyang Xiguan Airport
14033,Fuzhou Changle International Airport
14034,Guilin Liangjiang International Airport
14035,Guilin Liangjiang International Airport
14036,Guilin Liangjiang International Airport
14037,Handan Airport
14038,Handan Airport
14039,Hangzhou Xiaoshan International Airport
14040,Hangzhou Xiaoshan International Airport
14041,Jining Qufu Airport
14042,Jining Qufu Airport
14043,Kunming Changshui International Airport
14044,Lianshui Airport
14045,Lianshui Airport
14046,Lianyungang Airport
14047,Lianyungang Airport
14048,Liping Airport
14049,Liuzhou Bailian Airport
14050,Liuzhou Bailian Airport
14051,Longdongbao Airport
14052,Longdongbao Airport
14053,Longdongbao Airport
14054,Longdongbao Airport
14055,Longdongbao Airport
14056,Longdongbao Airport
14057,Longdongbao Airport
14058,Longdongbao Airport
14059,Luzhou Airport
14060,Nanning Wuxu Airport
14061,Nanning Wuxu Airport
14062,Ordos Ejin Horo Airport
14063,Qianjiang Wulingshan Airport
14064,Shanhaiguan Airport
14065,Shanhaiguan Airport
14066,Shijiazhuang Daguocun International Airport
14067,Wuzhou Changzhoudao Airport
14068,Wuzhou Changzhoudao Airport
14069,Wuzhou Changzhoudao Airport
14070,Xi'an Xianyang International Airport
14071,Xiamen Gaoqi International Airport
14072,Xiangyang Liuji Airport
14073,Xiangyang Liuji Airport
14074,Xichang Qingshan Airport
