route_id,dep_airport,arr_airport,airline_name
13589,Sault Ste Marie Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13590,Seattle Tacoma International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13591,Seattle Tacoma International Airport,Vancouver International Airport,Sahel Aviation Service
13592,Sept-Iles Airport,Montreal / Pierre Elliott Trudeau International Airport,Sahel Aviation Service
13593,Sept-Iles Airport,Quebec Jean Lesage International Airport,Sahel Aviation Service
13594,Sept-Iles Airport,Wabush Airport,Sahel Aviation Service
13595,Shanghai Pudong International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13596,Shanghai Pudong International Airport,Vancouver International Airport,Sahel Aviation Service
13597,Sir Grantley Adams International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13598,Smithers Airport,Vancouver International Airport,Sahel Aviation Service
13599,Southwest Florida International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13600,St. John's International Airport,Deer Lake Airport,Sahel Aviation Service
13601,St. John's International Airport,Gander International Airport,Sahel Aviation Service
13602,St. John's International Airport,Halifax / Stanfield International Airport,Sahel Aviation Service
13603,St. John's International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13604,St. John's International Airport,London Heathrow Airport,Sahel Aviation Service
13605,St. John's International Airport,Montreal / Pierre Elliott Trudeau International Airport,Sahel Aviation Service
13606,Sudbury Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13607,Suvarnabhumi Airport,Incheon International Airport,Sahel Aviation Service
13608,Suvarnabhumi Airport,Narita International Airport,Sahel Aviation Service
13609,Sydney / J.A. Douglas McCurdy Airport,Halifax / Stanfield International Airport,Sahel Aviation Service
13610,Sydney Kingsford Smith International Airport,Vancouver International Airport,Sahel Aviation Service
13611,Syracuse Hancock International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13612,Tampa International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13613,Thunder Bay Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13614,Timmins/Victor M. Power,Lester B. Pearson International Airport,Sahel Aviation Service
13615,Tokyo Haneda International Airport,Vancouver International Airport,Sahel Aviation Service
13616,Toussaint Louverture International Airport,Montreal / Pierre Elliott Trudeau International Airport,Sahel Aviation Service
13617,V.C. Bird International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13618,Val-d'Or Airport,Montreal / Pierre Elliott Trudeau International Airport,Sahel Aviation Service
13619,Val-d'Or Airport,Rouyn Noranda Airport,Sahel Aviation Service
13620,Valencia Airport,Frankfurt am Main Airport,Sahel Aviation Service
13621,Vancouver International Airport,Auckland International Airport,Sahel Aviation Service
13622,Vancouver International Airport,Beijing Capital International Airport,Sahel Aviation Service
13623,Vancouver International Airport,Calgary International Airport,Sahel Aviation Service
13624,Vancouver International Airport,Castlegar/West Kootenay Regional Airport,Sahel Aviation Service
13625,Vancouver International Airport,Chicago O'Hare International Airport,Sahel Aviation Service
13626,Vancouver International Airport,Cranbrook/Canadian Rockies International Airport,Sahel Aviation Service
13627,Vancouver International Airport,Daniel K Inouye International Airport,Sahel Aviation Service
13628,Vancouver International Airport,Denver International Airport,Sahel Aviation Service
13629,Vancouver International Airport,Edmonton International Airport,Sahel Aviation Service
13630,Vancouver International Airport,Fort St John Airport,Sahel Aviation Service
13631,Vancouver International Airport,Frankfurt am Main Airport,Sahel Aviation Service
13632,Vancouver International Airport,Hong Kong International Airport,Sahel Aviation Service
13633,Vancouver International Airport,Incheon International Airport,Sahel Aviation Service
13634,Vancouver International Airport,Kahului Airport,Sahel Aviation Service
13635,Vancouver International Airport,Kamloops Airport,Sahel Aviation Service
13636,Vancouver International Airport,Kelowna International Airport,Sahel Aviation Service
13637,Vancouver International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13638,Vancouver International Airport,Licenciado Benito Juarez International Airport,Sahel Aviation Service
13639,Vancouver International Airport,Licenciado Gustavo Diaz Ordaz International Airport,Sahel Aviation Service
13640,Vancouver International Airport,London Heathrow Airport,Sahel Aviation Service
13641,Vancouver International Airport,Los Angeles International Airport,Sahel Aviation Service
13642,Vancouver International Airport,McCarran International Airport,Sahel Aviation Service
13643,Vancouver International Airport,Montreal / Pierre Elliott Trudeau International Airport,Sahel Aviation Service
13644,Vancouver International Airport,Munich Airport,Sahel Aviation Service
13645,Vancouver International Airport,Nanaimo Airport,Sahel Aviation Service
13646,Vancouver International Airport,Narita International Airport,Sahel Aviation Service
13647,Vancouver International Airport,Newark Liberty International Airport,Sahel Aviation Service
13648,Vancouver International Airport,Northwest Regional Airport Terrace-Kitimat,Sahel Aviation Service
13649,Vancouver International Airport,Ottawa Macdonald-Cartier International Airport,Sahel Aviation Service
13650,Vancouver International Airport,Penticton Airport,Sahel Aviation Service
13651,Vancouver International Airport,Portland International Airport,Sahel Aviation Service
13652,Vancouver International Airport,Prince George Airport,Sahel Aviation Service
13653,Vancouver International Airport,Prince Rupert Airport,Sahel Aviation Service
13654,Vancouver International Airport,Quesnel Airport,Sahel Aviation Service
13655,Vancouver International Airport,San Francisco International Airport,Sahel Aviation Service
13656,Vancouver International Airport,Sandspit Airport,Sahel Aviation Service
13657,Vancouver International Airport,Seattle Tacoma International Airport,Sahel Aviation Service
13658,Vancouver International Airport,Shanghai Pudong International Airport,Sahel Aviation Service
13659,Vancouver International Airport,Smithers Airport,Sahel Aviation Service
13660,Vancouver International Airport,Sydney Kingsford Smith International Airport,Sahel Aviation Service
13661,Vancouver International Airport,Tokyo Haneda International Airport,Sahel Aviation Service
13662,Vancouver International Airport,Victoria International Airport,Sahel Aviation Service
13663,Vancouver International Airport,Whitehorse / Erik Nielsen International Airport,Sahel Aviation Service
13664,Vancouver International Airport,Williams Lake Airport,Sahel Aviation Service
13665,Vancouver International Airport,Winnipeg / James Armstrong Richardson International Airport,Sahel Aviation Service
13666,Victoria International Airport,Calgary International Airport,Sahel Aviation Service
13667,Victoria International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13668,Victoria International Airport,Vancouver International Airport,Sahel Aviation Service
13669,Vienna International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13670,Vilnius International Airport,Frankfurt am Main Airport,Sahel Aviation Service
13671,Wabush Airport,Goose Bay Airport,Sahel Aviation Service
13672,Wabush Airport,Sept-Iles Airport,Sahel Aviation Service
13673,Warsaw Chopin Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13674,Washington Dulles International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13675,Washington Dulles International Airport,Louis Armstrong New Orleans International Airport,Sahel Aviation Service
13676,Whitehorse / Erik Nielsen International Airport,Vancouver International Airport,Sahel Aviation Service
13677,Williams Lake Airport,Quesnel Airport,Sahel Aviation Service
13678,Williams Lake Airport,Vancouver International Airport,Sahel Aviation Service
13679,Windsor Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13680,Winnipeg / James Armstrong Richardson International Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13681,Winnipeg / James Armstrong Richardson International Airport,Vancouver International Airport,Sahel Aviation Service
13682,Zurich Airport,Lester B. Pearson International Airport,Sahel Aviation Service
13683,Zurich Airport,Montreal / Pierre Elliott Trudeau International Airport,Sahel Aviation Service
13684,Amsterdam Airport Schiphol,Catania-Fontanarossa Airport,Saint Barth Commuter
13685,Amsterdam Airport Schiphol,Falcone Borsellino Airport,Saint Barth Commuter
13686,Amsterdam Airport Schiphol,Milano Linate Airport,Saint Barth Commuter
13687,Berlin-Tegel Airport,Catania-Fontanarossa Airport,Saint Barth Commuter
13688,Berlin-Tegel Airport,Falcone Borsellino Airport,Saint Barth Commuter
13689,Berlin-Tegel Airport,Pisa International Airport,Saint Barth Commuter
13690,Bologna Guglielmo Marconi Airport,Catania-Fontanarossa Airport,Saint Barth Commuter
13691,Bologna Guglielmo Marconi Airport,Tirana International Airport Mother Teresa,Saint Barth Commuter
13692,Catania-Fontanarossa Airport,Amsterdam Airport Schiphol,Saint Barth Commuter
13693,Catania-Fontanarossa Airport,Berlin-Tegel Airport,Saint Barth Commuter
13694,Catania-Fontanarossa Airport,Bologna Guglielmo Marconi Airport,Saint Barth Commuter
13695,Catania-Fontanarossa Airport,Charles de Gaulle International Airport,Saint Barth Commuter
13696,Catania-Fontanarossa Airport,Dusseldorf Airport,Saint Barth Commuter
13697,Catania-Fontanarossa Airport,London Gatwick Airport,Saint Barth Commuter
13698,Catania-Fontanarossa Airport,Lyon Saint-Exupery Airport,Saint Barth Commuter
13699,Catania-Fontanarossa Airport,Malpensa International Airport,Saint Barth Commuter
13700,Catania-Fontanarossa Airport,Milano Linate Airport,Saint Barth Commuter
13701,Catania-Fontanarossa Airport,Pisa International Airport,Saint Barth Commuter
13702,Catania-Fontanarossa Airport,Sheremetyevo International Airport,Saint Barth Commuter
13703,Catania-Fontanarossa Airport,Stuttgart Airport,Saint Barth Commuter
