route_id,arr_airport
2462,Peretola Airport
2463,Strasbourg Airport
2464,Tenerife South Airport
2465,Venice Marco Polo Airport
2466,Ajaccio-Napoleon Bonaparte Airport
2467,Bastia-Poretta Airport
2468,Ajaccio-Napoleon Bonaparte Airport
2469,Bordeaux-Merignac Airport
2470,Nantes Atlantique Airport
2471,Ancona Falconara Airport
2472,Bari Karol Wojtyla Airport
2473,Genoa Cristoforo Colombo Airport
2474,Peretola Airport
2475,Venice Marco Polo Airport
2476,Bari Karol Wojtyla Airport
2477,Bordeaux-Merignac Airport
2478,Genoa Cristoforo Colombo Airport
2479,Nantes Atlantique Airport
2480,Naples International Airport
2481,Peretola Airport
2482,Strasbourg Airport
2483,Turin Airport
2484,Venice Marco Polo Airport
2485,Verona Villafranca Airport
2486,Bordeaux-Merignac Airport
2487,Nantes Atlantique Airport
2488,Nantes Atlantique Airport
2489,Catania-Fontanarossa Airport
2490,Falcone Borsellino Airport
2491,Naples International Airport
2492,Olbia Costa Smeralda Airport
2493,Venice Marco Polo Airport
2494,Ajaccio-Napoleon Bonaparte Airport
2495,Bastia-Poretta Airport
2496,Bordeaux-Merignac Airport
2497,Ajaccio-Napoleon Bonaparte Airport
2498,Nantes Atlantique Airport
2499,Strasbourg Airport
2500,Bordeaux-Merignac Airport
2501,Nantes Atlantique Airport
2502,Ajaccio-Napoleon Bonaparte Airport
2503,Bastia-Poretta Airport
2504,Calvi-Sainte-Catherine Airport
2505,Falcone Borsellino Airport
2506,Figari Sud-Corse Airport
2507,Fuerteventura Airport
2508,Montpellier-Mediterranee Airport
2509,Munich Airport
2510,Naples International Airport
2511,Olbia Costa Smeralda Airport
2512,Palma De Mallorca Airport
2513,Peretola Airport
2514,Perpignan-Rivesaltes Airport
2515,Strasbourg Airport
2516,Tenerife South Airport
2517,Vaclav Havel Airport Prague
2518,Valencia Airport
2519,Venice Marco Polo Airport
2520,Falcone Borsellino Airport
2521,Genoa Cristoforo Colombo Airport
2522,Nantes Atlantique Airport
2523,Bordeaux-Merignac Airport
2524,Genoa Cristoforo Colombo Airport
2525,Nantes Atlantique Airport
2526,Venice Marco Polo Airport
2527,Asturias Airport
2528,Bordeaux-Merignac Airport
2529,Nantes Atlantique Airport
2530,Venice Marco Polo Airport
2531,Bordeaux-Merignac Airport
2532,Catania-Fontanarossa Airport
2533,Falcone Borsellino Airport
2534,Nantes Atlantique Airport
2535,Nantes Atlantique Airport
2536,Venice Marco Polo Airport
2537,Venice Marco Polo Airport
2538,Ajaccio-Napoleon Bonaparte Airport
2539,Bastia-Poretta Airport
2540,Biarritz-Anglet-Bayonne Airport
2541,Bordeaux-Merignac Airport
2542,Falcone Borsellino Airport
2543,Montpellier-Mediterranee Airport
2544,Nantes Atlantique Airport
2545,Bordeaux-Merignac Airport
2546,Nantes Atlantique Airport
2547,Ajaccio-Napoleon Bonaparte Airport
2548,Bastia-Poretta Airport
2549,Falcone Borsellino Airport
2550,Nantes Atlantique Airport
2551,Asturias Airport
2552,Nantes Atlantique Airport
2553,Bari Karol Wojtyla Airport
2554,Bilbao Airport
2555,Bordeaux-Merignac Airport
2556,Catania-Fontanarossa Airport
2557,Falcone Borsellino Airport
2558,Lampedusa Airport
2559,Nantes Atlantique Airport
2560,Olbia Costa Smeralda Airport
2561,Pantelleria Airport
2562,Reggio Calabria Airport
2563,Santorini Airport
2564,Bari Karol Wojtyla Airport
2565,Falcone Borsellino Airport
2566,London City Airport
2567,London City Airport
2568,London City Airport
2569,London City Airport
2570,Edinburgh Airport
2571,Glasgow International Airport
2572,Jersey Airport
2573,Paris-Orly Airport
2574,London City Airport
2575,London City Airport
2576,London City Airport
2577,Cardiff International Airport
2578,Cardiff International Airport
2579,Cardiff International Airport
2580,Amsterdam Airport Schiphol
2581,Antwerp International Airport (Deurne)
2582,Brest Bretagne Airport
2583,Brive Souillac Airport
2584,Deauville-Saint-Gatien Airport
2585,Dresden Airport
2586,Dublin Airport
2587,Nantes Atlantique Airport
2588,Paris-Orly Airport
2589,Peretola Airport
2590,Rotterdam The Hague Airport
2591,London City Airport
2592,Cardiff International Airport
2593,London City Airport
2594,London City Airport
2595,London City Airport
2596,Kilimanjaro International Airport
2597,Frankfurt am Main Airport
2598,Frankfurt am Main Airport
2599,Muscat International Airport
2600,Frankfurt am Main Airport
2601,King Abdulaziz International Airport
2602,Robert Gabriel Mugabe International Airport
2603,Munich Airport
2604,Frankfurt am Main Airport
2605,Munich Airport
2606,Newark Liberty International Airport
2607,Governador Jose Richa Airport
2608,El Dorado International Airport
2609,Astana International Airport
2610,Frankfurt am Main Airport
2611,Chicago O'Hare International Airport
2612,Frankfurt am Main Airport
2613,George Bush Intercontinental Houston Airport
2614,Munich Airport
2615,Newark Liberty International Airport
2616,Washington Dulles International Airport
2617,Munich Airport
2618,Dusseldorf Airport
2619,Heydar Aliyev International Airport
2620,Almaty Airport
2621,Frankfurt am Main Airport
2622,Hamad International Airport
2623,Berlin-Tegel Airport
2624,Frankfurt am Main Airport
2625,Munich Airport
2626,Newark Liberty International Airport
2627,Munich Airport
2628,Frankfurt am Main Airport
2629,Dusseldorf Airport
2630,Frankfurt am Main Airport
2631,Munich Airport
2632,Frankfurt am Main Airport
2633,Newark Liberty International Airport
2634,Frankfurt am Main Airport
2635,Munich Airport
2636,Berlin-Tegel Airport
2637,Frankfurt am Main Airport
2638,Munich Airport
2639,Frankfurt am Main Airport
2640,Barcelona International Airport
2641,Ben Gurion International Airport
2642,Brussels Airport
2643,Charles de Gaulle International Airport
2644,Copenhagen Kastrup Airport
2645,Dusseldorf Airport
2646,Eleftherios Venizelos International Airport
2647,Frankfurt am Main Airport
2648,Luxembourg-Findel International Airport
2649,Munich Airport
2650,Newark Liberty International Airport
2651,Saarbrucken Airport
2652,Stockholm-Arlanda Airport
2653,Vienna International Airport
2654,Vnukovo International Airport
2655,Zagreb Airport
2656,Zurich Airport
2657,Frankfurt am Main Airport
2658,Munich Airport
2659,Frankfurt am Main Airport
2660,Dusseldorf Airport
2661,Frankfurt am Main Airport
2662,Munich Airport
2663,Newark Liberty International Airport
2664,Frankfurt am Main Airport
2665,Munich Airport
2666,Frankfurt am Main Airport
2667,Munich Airport
2668,Frankfurt am Main Airport
2669,Munich Airport
2670,Berlin-Tegel Airport
2671,Bujumbura International Airport
2672,Cadjehoun Airport
2673,Douala International Airport
2674,Frankfurt am Main Airport
2675,Hamburg Airport
2676,Hannover Airport
2677,John F Kennedy International Airport
2678,Kigali International Airport
2679,Leopold Sedar Senghor International Airport
2680,Lungi International Airport
2681,Malpensa International Airport
2682,Milano Linate Airport
2683,Montreal / Pierre Elliott Trudeau International Airport
2684,Munich Airport
2685,Newark Liberty International Airport
2686,Ouagadougou Airport
2687,Port Bouet Airport
2688,Quatro de Fevereiro Airport
2689,Vilnius International Airport
2690,Washington Dulles International Airport
2691,Yaounde Nsimalen International Airport
2692,Dusseldorf Airport
2693,Frankfurt am Main Airport
2694,Munich Airport
2695,Jomo Kenyatta International Airport
2696,Port Bouet Airport
2697,Munich Airport
2698,Frankfurt am Main Airport
2699,Munich Airport
2700,Frankfurt am Main Airport
2701,London Heathrow Airport
2702,Malta International Airport
2703,Munich Airport
2704,Berlin-Tegel Airport
2705,Chicago O'Hare International Airport
2706,Dusseldorf Airport
2707,Frankfurt am Main Airport
2708,Lester B. Pearson International Airport
2709,Montreal / Pierre Elliott Trudeau International Airport
2710,Munich Airport
2711,Newark Liberty International Airport
2712,Washington Dulles International Airport
2713,Munich Airport
2714,Frankfurt am Main Airport
2715,Frankfurt am Main Airport
2716,Frankfurt am Main Airport
2717,Munich Airport
2718,Suvarnabhumi Airport
2719,Amsterdam Airport Schiphol
2720,Charles de Gaulle International Airport
2721,Dusseldorf Airport
2722,Frankfurt am Main Airport
2723,Hartsfield Jackson Atlanta International Airport
2724,London Heathrow Airport
2725,Munich Airport
2726,Munich Airport
2727,Frankfurt am Main Airport
2728,Munich Airport
2729,Munich Airport
2730,Vienna International Airport
2731,Leopold Sedar Senghor International Airport
2732,Berlin-Tegel Airport
2733,Dusseldorf Airport
2734,Frankfurt am Main Airport
2735,Lester B. Pearson International Airport
2736,Munich Airport
2737,Oslo Lufthavn
2738,Frankfurt am Main Airport
2739,Munich Airport
2740,Frankfurt am Main Airport
2741,Frankfurt am Main Airport
2742,Frankfurt am Main Airport
2743,Frankfurt am Main Airport
2744,Munich Airport
2745,Munich Airport
2746,Munich Airport
2747,Brussels Airport
2748,Ndjili International Airport
2749,Yaounde Nsimalen International Airport
2750,Frankfurt am Main Airport
2751,Munich Airport
2752,Frankfurt am Main Airport
2753,Munich Airport
2754,Frankfurt am Main Airport
2755,Munich Airport
2756,Newark Liberty International Airport
2757,Dusseldorf Airport
2758,Frankfurt am Main Airport
2759,Munich Airport
2760,Antalya International Airport
2761,Beijing Capital International Airport
2762,Berlin-Tegel Airport
2763,Birmingham International Airport
2764,Budapest Liszt Ferenc International Airport
2765,Charles de Gaulle International Airport
2766,Chicago O'Hare International Airport
2767,Copenhagen Kastrup Airport
2768,Dubrovnik Airport
2769,Eleftherios Venizelos International Airport
2770,Frankfurt am Main Airport
2771,Glasgow International Airport
2772,Gothenburg-Landvetter Airport
2773,Graz Airport
2774,Hamburg Airport
2775,Henri Coanda International Airport
2776,Leonardo da Vinci Fiumicino Airport
2777,Linz Horsching Airport
2778,London Heathrow Airport
2779,Malaga Airport
2780,Malta International Airport
2781,Manchester Airport
2782,Munich Airport
2783,Naples International Airport
2784,Narita International Airport
2785,Newark Liberty International Airport
2786,Newcastle Airport
2787,Nice-Cote d'Azur Airport
2788,Oslo Lufthavn
2789,Pulkovo Airport
2790,Split Airport
2791,Stockholm-Arlanda Airport
2792,Thessaloniki Macedonia International Airport
2793,Valencia Airport
2794,Vienna International Airport
2795,Vnukovo International Airport
2796,Warsaw Chopin Airport
2797,Zurich Airport
2798,Frankfurt am Main Airport
2799,Newark Liberty International Airport
2800,London Heathrow Airport
2801,Frankfurt am Main Airport
2802,Berlin-Tegel Airport
2803,Dusseldorf Airport
2804,Frankfurt am Main Airport
2805,Munich Airport
2806,Brussels Airport
2807,Frankfurt am Main Airport
2808,Munich Airport
2809,Frankfurt am Main Airport
2810,Hamburg Airport
2811,Munich Airport
2812,Frankfurt am Main Airport
2813,Munich Airport
2814,Frankfurt am Main Airport
2815,Munich Airport
2816,Frankfurt am Main Airport
2817,Aberdeen Dyce Airport
2818,Abu Dhabi International Airport
2819,Addis Ababa Bole International Airport
2820,Adolfo Suarez Madrid Barajas Airport
2821,Almaty Airport
2822,Amsterdam Airport Schiphol
2823,Astana International Airport
2824,Barcelona International Airport
2825,Bastia-Poretta Airport
2826,Beijing Capital International Airport
2827,Beirut Rafic Hariri International Airport
2828,Belgrade Nikola Tesla Airport
2829,Ben Gurion International Airport
2830,Bergen Airport Flesland
2831,Berlin-Tegel Airport
2832,Bilbao Airport
2833,Billund Airport
2834,Birmingham International Airport
2835,Bologna Guglielmo Marconi Airport
2836,Boryspil International Airport
2837,Bremen Airport
2838,Brussels Airport
2839,Budapest Liszt Ferenc International Airport
2840,Cairo International Airport
2841,Calgary International Airport
2842,Charles de Gaulle International Airport
2843,Chengdu Shuangliu International Airport
2844,Chennai International Airport
2845,Chhatrapati Shivaji International Airport
2846,Chicago O'Hare International Airport
2847,Chubu Centrair International Airport
2848,Copenhagen Kastrup Airport
2849,Copernicus Wroclaw Airport
2850,Dallas Fort Worth International Airport
2851,Denver International Airport
2852,Detroit Metropolitan Wayne County Airport
2853,Domodedovo International Airport
2854,Dresden Airport
2855,Dubai International Airport
2856,Dublin Airport
2857,Dubrovnik Airport
2858,Dusseldorf Airport
2859,Edinburgh Airport
2860,El Dorado International Airport
2861,Eleftherios Venizelos International Airport
2862,Erbil International Airport
2863,EuroAirport Basel-Mulhouse-Freiburg Airport
2864,Falcone Borsellino Airport
2865,Faro Airport
2866,Francisco de Sa Carneiro Airport
2867,Friedrichshafen Airport
2868,Gdansk Lech Walesa Airport
2869,General Edward Lawrence Logan International Airport
2870,Geneva Cointrin International Airport
2871,George Bush Intercontinental Houston Airport
2872,Gothenburg-Landvetter Airport
2873,Graz Airport
2874,Hamad International Airport
2875,Hamburg Airport
2876,Hannover Airport
2877,Hartsfield Jackson Atlanta International Airport
